player_id,name,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9
hernc005,Cesar Hernandez,0.45693612,0.45416817,0.3641513,0.548732,0.42494932,0.43835953,0.51771617,0.50380576,0.5269931
herne001,Enrique Hernandez,0.47990817,0.50485146,0.5301999,0.44898126,0.47222736,0.5082874,0.5484565,0.48968154,0.4772031
herrc001,Chris Herrmann,0.519441,0.44418022,0.42951214,0.6245688,0.517084,0.48935905,0.3656464,0.52801454,0.5014904
herre001,Elian Herrera,0.5331857,0.4015381,0.4770559,0.54017234,0.5247277,0.53138876,0.43845838,0.436777,0.57796407
herrj002,Jonathan Herrera,0.5492001,0.43217385,0.37128562,0.42482325,0.4334161,0.53990376,0.42976034,0.45462897,0.5484904
herro001,Odubel Herrera,0.47534233,0.4090582,0.44486713,0.5507031,0.48449865,0.51414657,0.473071,0.42909867,0.51594317
heywj001,Jason Heyward,0.38537353,0.4529199,0.43831095,0.51894885,0.5356063,0.46714753,0.41188028,0.5516227,0.4792172
hicka001,Aaron Hicks,0.45454156,0.5236191,0.49928674,0.55306184,0.46069303,0.5109587,0.43095207,0.52828807,0.53016126
hilla001,Aaron Hill,0.58611315,0.64226115,0.527144,0.44881487,0.48099595,0.439231,0.56170106,0.44500628,0.60521054
hoesl001,L.J. Hoes,0.4537885,0.42612132,0.5095576,0.45352727,0.38003415,0.6174077,0.5552331,0.6400797,0.44415474
holab001,Bryan Holaday,0.5401747,0.4816622,0.44276258,0.41684997,0.39157483,0.4285128,0.5144648,0.42067587,0.5562479
hollm001,Matt Holliday,0.44082093,0.597366,0.5338593,0.45479867,0.54185426,0.57595664,0.5404287,0.53153175,0.41290998
holtb002,Brock Holt,0.43295425,0.44077143,0.3036388,0.5874139,0.45757365,0.53941935,0.48392397,0.50595725,0.60853744
hosme001,Eric Hosmer,0.44061607,0.40913808,0.39897102,0.5257128,0.6105025,0.40884125,0.506414,0.56337476,0.51542366
howar001,Ryan Howard,0.5212996,0.46305293,0.5937894,0.64122117,0.6422899,0.5615152,0.38287082,0.51729727,0.52076364
hundn001,Nick Hundley,0.54820716,0.50445855,0.54210657,0.4624079,0.46062806,0.50973326,0.5805864,0.41470826,0.46953166
huntt001,Torii Hunter,0.5379427,0.47885802,0.517196,0.38309905,0.509083,0.5228432,0.57482934,0.49971083,0.42296964
iannc001,Chris Iannetta,0.51196456,0.65506554,0.5770281,0.5965015,0.48759454,0.50892204,0.59388983,0.5211756,0.52589196
ibanr001,Raul Ibanez,0.4374528,0.44451055,0.6055207,0.5798215,0.5548908,0.5347599,0.33754063,0.6100094,0.4670421
iglej001,Jose Iglesias,0.40517074,0.41527927,0.3856181,0.36531058,0.34641016,0.4601143,0.48493326,0.5097776,0.4654104
incie001,Ender Inciarte,0.42495385,0.3983758,0.29744315,0.44599742,0.504605,0.45923477,0.4582403,0.4494081,0.6155914
infao001,Omar Infante,0.5727808,0.53998923,0.453197,0.36212263,0.40463898,0.42577457,0.571731,0.405179,0.6838229
iztum001,Maicer Izturis,0.47178727,0.49076116,0.3681959,0.3831538,0.48460796,0.5276028,0.47139367,0.56581825,0.5850924
jacka001,Austin Jackson,0.5886382,0.54558474,0.50649315,0.4727296,0.44845462,0.63555986,0.6500586,0.5589915,0.47557002
jankt001,Travis Jankowski,0.511641,0.44431177,0.45317465,0.51045954,0.47543648,0.44346294,0.4489689,0.46346247,0.48311517
jasoj001,John Jaso,0.42591268,0.54175985,0.4950307,0.5538794,0.5847888,0.56520396,0.43363172,0.53650904,0.5333491
jay-j001,Jon Jay,0.51775366,0.4620118,0.2601971,0.55513144,0.5657985,0.4691581,0.45718384,0.43057448,0.48766342
jennd002,Desmond Jennings,0.5062584,0.58491373,0.46714374,0.4801384,0.39665264,0.4202095,0.52840155,0.5181033,0.439237
jeted001,Derek Jeter,0.42833245,0.43492323,0.41416174,0.3784036,0.34413946,0.578344,0.52720344,0.65466017,0.464693
johnc003,Chris Johnson,0.6241597,0.39454645,0.5409808,0.46152404,0.5121246,0.61373603,0.6579101,0.52579665,0.5134134
johnk003,Kelly Johnson,0.4834311,0.45837212,0.51837486,0.5933581,0.56392795,0.5854098,0.39448467,0.5494325,0.5021984
johnr008,Reed Johnson,0.5499331,0.4574474,0.48986417,0.43622655,0.41813368,0.50891,0.4793756,0.38002476,0.51243323
jonea003,Adam Jones,0.4824229,0.41106313,0.5558908,0.37183237,0.4851132,0.3963403,0.48055738,0.4036738,0.3674191
joneg002,Garrett Jones,0.45372912,0.46720788,0.5867355,0.57187235,0.5710374,0.5665143,0.37303331,0.49660227,0.5672785
jonej005,James Jones,0.52931786,0.3726347,0.3144269,0.49983054,0.38085687,0.44083375,0.46901062,0.47651225,0.5055185
josec002,Caleb Joseph,0.53693324,0.55716443,0.6003556,0.47661084,0.49076515,0.47693476,0.5333357,0.456119,0.51869357
joycm001,Matthew Joyce,0.48031723,0.5702276,0.5733604,0.57348824,0.53397226,0.5758631,0.34970075,0.6003306,0.50966907
kangj001,Jung Ho Kang,0.5192195,0.50827974,0.51124084,0.4599417,0.48577917,0.40447292,0.60138476,0.4394871,0.41003028
kawam001,Munenori Kawasaki,0.41870266,0.48435327,0.2543128,0.5396394,0.35066658,0.43219483,0.45430332,0.5692674,0.5089283
kelld001,Don Kelly,0.485304,0.5403843,0.4500242,0.47069892,0.5604816,0.49600103,0.45017862,0.60084194,0.58147764
kempm001,Matt Kemp,0.5844388,0.55304295,0.6155111,0.4967108,0.5139495,0.46862105,0.72513545,0.44645447,0.49929196
kendh001,Howie Kendrick,0.43268722,0.39914674,0.49648052,0.39215642,0.44088054,0.6411686,0.6191132,0.5911188,0.39193022
keplm001,Max Kepler,0.49031425,0.4738529,0.49550945,0.5060037,0.5079254,0.5138407,0.47963876,0.5089823,0.4900737
keppj001,Jeff Keppinger,0.5499222,0.57224977,0.4353813,0.30693677,0.4536533,0.52785105,0.53097254,0.5156976,0.5776729
kierk001,Kevin Kiermaier,0.38763273,0.3721045,0.42584118,0.5124955,0.4873566,0.48982444,0.34450853,0.49550542,0.4639858
kinsi001,Ian Kinsler,0.49579793,0.6055206,0.50215834,0.3733377,0.51633424,0.44885904,0.55262333,0.42346582,0.5956709
kipnj001,Jason Kipnis,0.4568393,0.4884408,0.39026707,0.6199112,0.5974535,0.530619,0.4830284,0.51521885,0.5668396
konep001,Paul Konerko,0.55358046,0.58388245,0.5708445,0.454325,0.51090354,0.5056048,0.58338493,0.5121085,0.6054458
kozmp001,Pete Kozma,0.53314924,0.52998435,0.50805646,0.47087884,0.38847905,0.5583219,0.49575397,0.47912067,0.5581922
krate001,Erik Kratz,0.56332445,0.5403801,0.587384,0.42743897,0.48298264,0.4304481,0.54067415,0.44369298,0.51108503
kraum001,Marc Krauss,0.50613546,0.5263633,0.6107657,0.6178565,0.5427505,0.61197937,0.38759074,0.52165705,0.54040056
kubej002,Jason Kubel,0.5308091,0.4935066,0.46837106,0.6712419,0.5738469,0.5664859,0.42925248,0.48149765,0.5110726
lagaj001,Juan Lagares,0.49064523,0.43396023,0.47931412,0.4326463,0.35483688,0.5861332,0.48466226,0.46589047,0.46491614
lakej001,Junior Lake,0.55596024,0.45991403,0.57443106,0.50972635,0.38344282,0.46283257,0.5304191,0.381107,0.4499901
lambj001,Jake Lamb,0.4803241,0.4320337,0.43772605,0.6286635,0.5619469,0.5162515,0.46453264,0.51746124,0.541978
laroa001,Adam LaRoche,0.5777742,0.58085114,0.53191155,0.6242192,0.65831214,0.59653306,0.40445,0.57305425,0.5343594
lastt001,Tommy La Stella,0.45452514,0.5356254,0.33671921,0.52023566,0.613844,0.5004973,0.42482612,0.54488504,0.63505495
lawrb002,Brett Lawrie,0.43355787,0.48490238,0.5355151,0.4491848,0.42543435,0.5037557,0.46609285,0.46928883,0.44427267
lemad001,DJ LeMahieu,0.49839395,0.39285427,0.48393497,0.40536904,0.4293074,0.7081007,0.578799,0.6741724,0.42680687
leons001,Sandy Leon,0.5091455,0.4229809,0.4347856,0.55725795,0.46210322,0.5539998,0.42031944,0.53267837,0.516409
linda001,Adam Lind,0.46362698,0.48743665,0.44585577,0.5567932,0.6547116,0.50112975,0.50380635,0.49871415,0.495522
lindf001,Francisco Lindor,0.45922384,0.48383272,0.4375112,0.4638225,0.5407163,0.44693902,0.47471678,0.48575437,0.4793009
lobaj001,Jose Lobaton,0.49364626,0.5168049,0.4803712,0.5389416,0.47449848,0.5488845,0.5079521,0.51397514,0.49875125
lombs002,Steve Lombardozzi,0.4846068,0.41915995,0.36794317,0.41824687,0.4510625,0.50973046,0.39003968,0.47132754,0.59547323
lonej001,James Loney,0.46274847,0.47340202,0.41277027,0.49208835,0.6605102,0.54284585,0.55328643,0.5420965,0.6825414
longe001,Evan Longoria,0.55600023,0.5868014,0.6107053,0.47634643,0.56459343,0.5045724,0.61655116,0.43659782,0.49955136
lougd001,David Lough,0.47449756,0.42877573,0.43069264,0.48134884,0.48259693,0.54465246,0.38378876,0.47247323,0.5289929
lowrj001,Jed Lowrie,0.49146593,0.5882187,0.54201895,0.4749337,0.59589595,0.6123055,0.48672053,0.4880654,0.61151934
lucae001,Ed Lucas,0.45966792,0.3620335,0.48158932,0.488826,0.42087126,0.6232752,0.5701526,0.59039646,0.53169614
lucrj001,Jonathan Lucroy,0.4375461,0.56070215,0.55318505,0.4095226,0.5143142,0.5398021,0.57378185,0.540206,0.5454551
ludwr001,Ryan Ludwick,0.54290986,0.5354459,0.5734325,0.5156416,0.47188893,0.4706444,0.60204494,0.41963205,0.5617861
machm001,Manny Machado,0.4581221,0.5002937,0.5312492,0.4128811,0.4874133,0.42061806,0.52934337,0.50555664,0.43998554
maldm001,Martin Maldonado,0.5820991,0.52964514,0.5523209,0.48872602,0.41678238,0.46082768,0.47068202,0.50632465,0.440706
marij002,Jake Marisnick,0.54285526,0.4377527,0.55563194,0.48070896,0.3979537,0.4562167,0.49069864,0.4070666,0.49125487
markn001,Nick Markakis,0.511079,0.5078095,0.36238402,0.49056146,0.6303011,0.45568058,0.54239064,0.59743035,0.6113186
martj006,J.D. Martinez,0.5369888,0.5031933,0.60332316,0.51187575,0.55231416,0.48001862,0.65709865,0.3704039,0.47796026
martj007,Jefry Marte,0.52757454,0.53526133,0.56688005,0.46713644,0.42469713,0.45355156,0.6026996,0.48397988,0.43798813
martk001,Ketel Marte,0.4457464,0.49457473,0.39122233,0.53097624,0.47114813,0.4703536,0.48974735,0.5319421,0.52435946
martl004,Leonys Martin,0.43220535,0.39847416,0.40490425,0.50960517,0.41438118,0.53114676,0.38949713,0.5198149,0.4849933
martr004,Russell Martin,0.46846214,0.5974668,0.533143,0.47963896,0.45116478,0.43350616,0.5494582,0.5148761,0.34521294
marts002,Starling Marte,0.44091654,0.49439633,0.4349761,0.45532808,0.34473717,0.42419067,0.50626034,0.28645545,0.29817063
martv001,Victor Martinez,0.463142,0.56130415,0.512042,0.38807538,0.7627915,0.51167625,0.50793886,0.5129041,0.57103676
mathj001,Jeff Mathis,0.5935039,0.52466893,0.549629,0.53550416,0.42548853,0.49170148,0.51257783,0.4853041,0.4848645
mauej001,Joe Mauer,0.5298794,0.45989475,0.23958147,0.6138939,0.69667476,0.3393279,0.54956865,0.5417655,0.4649598
maxwj002,Justin Maxwell,0.4783305,0.52186286,0.56466573,0.56175834,0.38595885,0.4837621,0.5625019,0.4662278,0.4487173
maybc001,Cameron Maybin,0.43824515,0.44444534,0.5002861,0.4518979,0.3750062,0.52802765,0.6106965,0.632634,0.44933787
maybj001,John Mayberry,0.543518,0.57056695,0.5305788,0.5148524,0.39855912,0.36157107,0.49868262,0.42141527,0.4738111
mccab002,Brian McCann,0.4698308,0.53508455,0.61763453,0.4946371,0.63586,0.52999413,0.37410414,0.5323334,0.5453396
mccaj001,James McCann,0.5447749,0.40253973,0.49136007,0.4190061,0.4185713,0.50809145,0.5511829,0.5279015,0.49757907
mccua001,Andrew McCutchen,0.4669245,0.6729148,0.56217396,0.50343126,0.5457765,0.46733087,0.65174115,0.3991157,0.46552312
mcgec001,Casey McGehee,0.45144004,0.52021766,0.48331758,0.45044923,0.4187162,0.6385113,0.64519054,0.6622964,0.52768123
mckem001,Michael McKenry,0.5620719,0.5790016,0.5342825,0.5395711,0.5091843,0.45159125,0.5640052,0.48684198,0.50133526
mclon001,Nate McLouth,0.45153403,0.5039596,0.4585544,0.56736857,0.56362426,0.5916033,0.37474805,0.5497422,0.56850356
medit001,Tommy Medica,0.50508475,0.47586167,0.563183,0.5457126,0.46664238,0.5065741,0.51782453,0.44949028,0.42865452
mercj002,Jordy Mercer,0.56744486,0.5249082,0.48227784,0.37834525,0.46747133,0.4641676,0.5004507,0.43575493,0.4137039
mesod001,Devin Mesoraco,0.62859595,0.6392478,0.5585154,0.48125088,0.5345836,0.32730582,0.5768873,0.41900918,0.44694144
middw001,Will Middlebrooks,0.59027284,0.4978418,0.61242485,0.4722923,0.45852765,0.55547553,0.5393316,0.48850256,0.5182682
millb002,Brad Miller,0.42714167,0.4809146,0.45887613,0.55921715,0.49024472,0.49185738,0.41966766,0.50443983,0.5311744
molij001,Jose Molina,0.5294694,0.441876,0.47193438,0.46052814,0.36069703,0.57984096,0.5825725,0.610041,0.5453086
moliy001,Yadier Molina,0.4526383,0.50666463,0.53672445,0.36189556,0.5304212,0.5479784,0.59483963,0.52227926,0.58494604
montm001,Miguel Montero,0.54242086,0.4940451,0.423587,0.61207557,0.6496634,0.5186134,0.4272547,0.556849,0.4745351
moort002,Tyler Moore,0.6152082,0.5107735,0.596166,0.48848718,0.48561588,0.46149287,0.57495,0.41059232,0.49714488
morak001,Kendrys Morales,0.47901407,0.5033056,0.5106519,0.46670693,0.5951416,0.4652028,0.47223762,0.5305921,0.4646058
morem001,Mitch Moreland,0.52103114,0.4233955,0.51612616,0.57762253,0.662397,0.4515484,0.43697175,0.55295116,0.511394
mornj001,Justin Morneau,0.46552894,0.4887045,0.44016552,0.48258692,0.62331855,0.47564533,0.4548513,0.4585193,0.53739524
morrl001,Logan Morrison,0.46469983,0.48430866,0.5084421,0.52154434,0.6006409,0.47934827,0.38943687,0.572102,0.523538
morsm001,Michael Morse,0.49445355,0.47473878,0.60233146,0.4982774,0.47003344,0.5955287,0.62299436,0.5772709,0.38131034
mossb001,Brandon Moss,0.5123691,0.53717244,0.63063,0.6128272,0.61180985,0.57754284,0.38333338,0.5003191,0.4807772
mousm001,Mike Moustakas,0.43899807,0.4880695,0.56109244,0.4730755,0.58895874,0.52791405,0.37404078,0.54757196,0.5623725
murpd005,David Murphy,0.49093112,0.5027492,0.4054969,0.47007063,0.61120754,0.46441224,0.34812185,0.54530746,0.5166793
murpd006,Daniel Murphy,0.47748795,0.45508972,0.4697432,0.44999054,0.6478428,0.50799465,0.47475278,0.4741352,0.64345187
murpj001,John Ryan Murphy,0.5419627,0.5285367,0.56263626,0.4847269,0.43718082,0.5044189,0.5668774,0.43269435,0.495387
myerw001,Wil Myers,0.54668176,0.561906,0.56508565,0.527462,0.47655594,0.39389995,0.5882887,0.49927193,0.48025736
napom001,Mike Napoli,0.4991601,0.6093427,0.5514826,0.6067089,0.48977932,0.4758133,0.603745,0.51509434,0.40467036
navad001,Dioner Navarro,0.4848224,0.48309287,0.53452885,0.454843,0.6445675,0.5250426,0.49586996,0.55942804,0.5925641
navad002,Daniel Nava,0.5367589,0.5785078,0.42748666,0.5774673,0.59803116,0.575825,0.5245867,0.44279623,0.59059286
nieuk001,Kirk Nieuwenhuis,0.47259802,0.45106736,0.5329376,0.6727925,0.5466403,0.55123496,0.38839874,0.4791214,0.48491403
nievw001,Wil Nieves,0.530953,0.39515606,0.42173165,0.4446245,0.3803066,0.5062413,0.54672885,0.49674097,0.5260762
nix-j001,Jayson Nix,0.5810461,0.49388766,0.46420878,0.5199068,0.3922763,0.49015442,0.56465733,0.44612914,0.5024004
norrd001,Derek Norris,0.48644188,0.57502776,0.5158694,0.5374467,0.4571847,0.4202805,0.5515374,0.44193497,0.49165732
nunee002,Eduardo Nunez,0.46540773,0.4695403,0.44817305,0.3950051,0.38519084,0.43578935,0.45925865,0.48565927,0.5123459
odorr001,Rougned Odor,0.4141185,0.3867258,0.4684387,0.4494412,0.4728484,0.5059008,0.31769812,0.4751676,0.46906614
olt-m001,Mike Olt,0.5869627,0.54260474,0.6082088,0.62543595,0.46390265,0.4603605,0.5360312,0.5180492,0.4026318
orlap001,Paulo Orlando,0.5088048,0.3987204,0.54001343,0.40441477,0.38978645,0.47847348,0.48502177,0.46497795,0.4873254
ortid001,David Ortiz,0.455398,0.57465196,0.5507668,0.48929513,0.7484162,0.4834522,0.38690004,0.5081977,0.40969673
overl001,Lyle Overbay,0.528342,0.47940555,0.442425,0.6092204,0.6194729,0.5413689,0.4401392,0.5606263,0.5422223
owinc001,Chris Owings,0.5265344,0.4448729,0.5301431,0.4503252,0.35548788,0.55242836,0.5508959,0.46167856,0.5390845
ozunm001,Marcell Ozuna,0.5059757,0.47096258,0.55169106,0.48201787,0.42088723,0.5115002,0.59293944,0.47463956,0.48382512
pachj001,Jordan Pacheco,0.5462483,0.4836905,0.48903984,0.3909671,0.39565617,0.5206112,0.58877295,0.55276483,0.54587907
pagaa001,Angel Pagan,0.5368362,0.4800425,0.3700325,0.48887882,0.50787103,0.5180854,0.5052235,0.5122401,0.66671085
panij002,Joe Panik,0.43890107,0.4974627,0.35824317,0.46410918,0.5458279,0.51409155,0.47558725,0.5123008,0.5938802
parej002,Jimmy Paredes,0.48791364,0.30120295,0.44261914,0.61429673,0.5287191,0.56395465,0.4299237,0.5055364,0.5054319
parmc001,Chris Parmelee,0.51762414,0.50811243,0.52058303,0.5901989,0.5632089,0.5516039,0.450423,0.49699727,0.58088064
parrg001,Gerardo Parra,0.43381733,0.40867633,0.36080882,0.51015097,0.5502684,0.4732761,0.38434774,0.44491515,0.48503956
paulb001,Ben Paulsen,0.4619583,0.39368156,0.4881979,0.57152635,0.5532659,0.52222985,0.4337169,0.50671446,0.41213277
pears001,Steve Pearce,0.50061494,0.6175914,0.5978297,0.5140378,0.5436139,0.32678536,0.5359477,0.39898655,0.5163271
pedej001,Joc Pederson,0.44806203,0.55096555,0.5860806,0.7127108,0.5748816,0.58382666,0.41760385,0.565653,0.45008454
pedrd001,Dustin Pedroia,0.437563,0.57379586,0.5005734,0.40185636,0.47071806,0.47106093,0.5684009,0.56566066,0.5524205
penab002,Brayan Pena,0.4856251,0.46645588,0.41337985,0.3894441,0.5460173,0.55514723,0.44293994,0.57282865,0.60532933
penac001,Carlos Pena,0.41639605,0.46223754,0.47908387,0.66906536,0.52431995,0.5433045,0.38642675,0.5676174,0.5050817
penar002,Ramiro Pena,0.4572039,0.45842218,0.49860638,0.5492808,0.53030413,0.5524146,0.45545918,0.48310006,0.537653
pench001,Hunter Pence,0.4859444,0.49795523,0.5382641,0.42300552,0.4879338,0.46902213,0.49008092,0.54267067,0.353342
pennc001,Cliff Pennington,0.5003828,0.5000715,0.46814406,0.55050576,0.5236961,0.5239323,0.4672004,0.57703984,0.602972
perad001,David Peralta,0.453982,0.410794,0.40786412,0.54379994,0.61529005,0.54697055,0.40236205,0.493723,0.4272891
peraj001,Jhonny Peralta,0.5345959,0.5759896,0.59063655,0.46417683,0.5582235,0.49903286,0.68809754,0.48082048,0.5187446
perec003,Carlos Perez,0.5045371,0.5557472,0.4722152,0.42021817,0.4452874,0.45295438,0.52161455,0.4598506,0.52337617
pereh001,Hernan Perez,0.55732036,0.42662466,0.5263545,0.43489423,0.39118946,0.54650426,0.5508571,0.44176286,0.57499385
perer003,Roberto Perez,0.50355667,0.5549324,0.4933608,0.5899299,0.438558,0.48826516,0.5879593,0.5506589,0.41757524
peres002,Salvador Perez,0.5726147,0.4225859,0.55256593,0.33941904,0.5932165,0.37809128,0.5583886,0.484499,0.54678494
petej002,Jace Peterson,0.503851,0.4854929,0.43957433,0.56532604,0.5027601,0.52967584,0.4043795,0.55402184,0.54132986
petig001,Gregorio Petit,0.5312399,0.4496168,0.5037654,0.49282378,0.44054535,0.45345727,0.5814189,0.42974854,0.50367945
phamt001,Tommy Pham,0.47472638,0.49677792,0.507279,0.5394036,0.47865635,0.513312,0.5130072,0.5396991,0.43354905
phegj001,Josh Phegley,0.55546784,0.5077686,0.54980606,0.44049093,0.48552367,0.40513188,0.5057926,0.4242504,0.53620595
philb001,Brandon Phillips,0.5313686,0.49962348,0.4731048,0.38828903,0.5203076,0.55749726,0.5392687,0.5041334,0.5272264
piera001,A.J. Pierzynski,0.4510361,0.38491544,0.45101044,0.43139648,0.6049227,0.51082957,0.40185907,0.4676562,0.5752189
pillk001,Kevin Pillar,0.48930722,0.48027694,0.50007725,0.41284,0.46321592,0.4097666,0.53066546,0.45751643,0.53976274
piscs001,Stephen Piscotty,0.45180646,0.46119803,0.57197815,0.44653055,0.4083954,0.5742748,0.5929173,0.47278857,0.4493933
plawk001,Kevin Plawecki,0.55133253,0.5138843,0.529885,0.4699134,0.43800607,0.50778687,0.5343125,0.44269693,0.4550195
plout001,Trevor Plouffe,0.5379759,0.58181065,0.55201685,0.44997874,0.49826697,0.51545006,0.54540783,0.48666006,0.46587124
polag001,Gregory Polanco,0.485602,0.45118165,0.43660608,0.5376394,0.5095551,0.5041456,0.40413195,0.5353374,0.52920085
polap001,Placido Polanco,0.445373,0.5177483,0.43774468,0.3069754,0.37744457,0.60034174,0.58076465,0.5215691,0.5997482
polla001,A.J. Pollock,0.47444043,0.55198276,0.507736,0.39225355,0.44334394,0.4772152,0.57909936,0.5008296,0.42358568
poseb001,Buster Posey,0.52802473,0.5992824,0.54931694,0.35999495,0.6406592,0.5458933,0.63791686,0.5562511,0.48822793
pradm001,Martin Prado,0.4419959,0.4986016,0.5087718,0.37151098,0.53208673,0.5412206,0.57434165,0.55441177,0.552313
presa001,Alex Presley,0.5153006,0.4007901,0.3693304,0.50269264,0.5144209,0.5214144,0.5001687,0.5580231,0.58292747
profj001,Jurickson Profar,0.46004334,0.47768864,0.49100655,0.5323032,0.5212492,0.621129,0.433583,0.52419275,0.5340305
puigy001,Yasiel Puig,0.38442293,0.5108328,0.5189032,0.50653577,0.41970742,0.41209263,0.5544244,0.4107824,0.40991384
pujoa001,Albert Pujols,0.5289309,0.6119944,0.6063374,0.34451923,0.61581606,0.3900529,0.5225482,0.49836773,0.46920794
puntn001,Nick Punto,0.51159537,0.5210878,0.4338227,0.5753597,0.46162394,0.55127084,0.45664194,0.53909147,0.5513524
quenc001,Carlos Quentin,0.53260773,0.6626392,0.5548768,0.50306606,0.469269,0.3452406,0.5553358,0.41604024,0.47195333
quino001,Omar Quintanilla,0.4685225,0.45139676,0.41718882,0.5573375,0.51967233,0.5079527,0.4140093,0.57838625,0.5347085
rabur001,Ryan Raburn,0.5224331,0.5797246,0.54935193,0.5229685,0.5193639,0.43148687,0.57101476,0.4728347,0.4334141
ramia001,Aramis Ramirez,0.55719745,0.5954004,0.576314,0.40682828,0.55714273,0.4965997,0.57240504,0.44332907,0.54268825
ramia003,Alexei Ramirez,0.47703657,0.49418652,0.42891306,0.33730125,0.42986414,0.3757437,0.46311063,0.45771605,0.52471066
ramih003,Hanley Ramirez,0.47895917,0.5201924,0.5310851,0.43350032,0.54747206,0.44384503,0.553601,0.53924,0.40067455
ramij003,Jose Ramirez,0.46003032,0.5264287,0.4102742,0.4565613,0.46277198,0.46611637,0.4210925,0.48881242,0.61531734
ramow001,Wilson Ramos,0.46965405,0.37903866,0.59701943,0.37314633,0.4656165,0.5184962,0.61909413,0.6646312,0.38697338
rasmc001,Colby Rasmus,0.48409718,0.4903498,0.6428767,0.6452582,0.61718327,0.61119807,0.38994288,0.50479734,0.48933047
realj001,J.T. Realmuto,0.5410099,0.5177046,0.54862785,0.3847169,0.43141952,0.47205937,0.5080597,0.44610414,0.53778905
recka001,Anthony Recker,0.58078355,0.5297419,0.6278883,0.61340743,0.48459858,0.463984,0.51417506,0.40912405,0.5228396
reddj001,Josh Reddick,0.4776833,0.517534,0.5356286,0.51246345,0.60666186,0.45437348,0.4252465,0.5542938,0.58397436
reimn001,Nolan Reimold,0.52499837,0.4851085,0.53097093,0.55611676,0.4381686,0.42402387,0.5539719,0.5073725,0.4244849
renda001,Anthony Rendon,0.5553705,0.62601745,0.53739285,0.48135173,0.50331426,0.5389563,0.5753039,0.47998908,0.56716275
reveb001,Ben Revere,0.44759518,0.36664355,0.21662796,0.3917851,0.42893612,0.48703364,0.448183,0.51087534,0.5490352
reyej001,Jose Reyes,0.4446836,0.45472413,0.4639836,0.39727208,0.5285483,0.51284397,0.45661187,0.5753007,0.5597256
reynm001,Mark Reynolds,0.517717,0.5599905,0.5899878,0.58554775,0.46710497,0.40226775,0.51702607,0.47316322,0.4716799
riosa002,Alex Rios,0.57443917,0.5518007,0.49575886,0.39769593,0.48674244,0.5379722,0.57624096,0.45865458,0.5175256
river003,Rene Rivera,0.59839916,0.52435,0.57991534,0.48136592,0.45123065,0.46758604,0.54491735,0.4410647,0.533274
rizza001,Anthony Rizzo,0.42801395,0.548614,0.5363133,0.5558422,0.6307566,0.5129552,0.3711009,0.4851703,0.44741035
robeb003,Brian Roberts,0.5129499,0.56080675,0.5292545,0.47489363,0.5789647,0.57249075,0.41813636,0.49919826,0.5802926
robic001,Clint Robinson,0.42644152,0.5278388,0.44187498,0.51492715,0.61037594,0.5562205,0.449117,0.5669625,0.5255592
robis001,Shane Robinson,0.47123486,0.52640444,0.3821791,0.41535008,0.40943408,0.5152266,0.50775564,0.6030951,0.5303334
rodra001,Alex Rodriguez,0.5664128,0.63191915,0.5899689,0.5314375,0.57123536,0.4398718,0.6467324,0.56090707,0.4061968
rodrs002,Sean Rodriguez,0.55342615,0.4977896,0.5444267,0.4881541,0.42556188,0.41182852,0.49093238,0.39882782,0.47126225
rojam002,Miguel Rojas,0.46626645,0.4261151,0.3825497,0.38869753,0.386231,0.5035244,0.49054343,0.60813916,0.44673222
rollj001,Jimmy Rollins,0.44183475,0.52798116,0.6023994,0.5085559,0.5176851,0.5979712,0.3952248,0.60042393,0.62797743
romia001,Andrew Romine,0.5195041,0.41387436,0.36428016,0.5312585,0.43098292,0.470755,0.4873672,0.529201,0.5477507
romia002,Austin Romine,0.5265399,0.48835766,0.4907635,0.5019383,0.42742765,0.53300637,0.52094114,0.5246072,0.4649285
rosaa001,Adam Rosales,0.5294633,0.5395488,0.51645005,0.48576438,0.4114003,0.40596813,0.5954533,0.41356978,0.50560915
rosae001,Eddie Rosario,0.516072,0.3313919,0.4664861,0.49566495,0.49300647,0.55883294,0.3807455,0.3831279,0.5126304
rosaw001,Wilin Rosario,0.6122111,0.47072917,0.5455846,0.39150387,0.53046155,0.4894492,0.5672495,0.48780215,0.37785894
rossc001,Cody Ross,0.5478839,0.53476197,0.4903615,0.43215862,0.46391582,0.5479001,0.58092314,0.51185143,0.55802834
rossd001,David Ross,0.57283676,0.5844637,0.62258184,0.57373655,0.42892298,0.4244631,0.6029031,0.4732104,0.43632662
rua-r001,Ryan Rua,0.54954666,0.49838012,0.5706349,0.45268974,0.4372152,0.4501983,0.57123095,0.4190079,0.43043727
ruf-d001,Darin Ruf,0.59373045,0.59434783,0.56935966,0.5521774,0.5091669,0.39425844,0.6182759,0.4714977,0.43659696
ruggj001,Justin Ruggiano,0.6155476,0.5682448,0.5889101,0.5129875,0.4805343,0.45682374,0.6126944,0.5081886,0.44526327
ruizc001,Carlos Ruiz,0.52158946,0.6452467,0.52628213,0.4092234,0.4429068,0.53152305,0.5215281,0.48819602,0.54371333
ruppc001,Cameron Rupp,0.49979067,0.48931172,0.54747087,0.5083774,0.43600762,0.57655716,0.5469163,0.5004122,0.47308233
