player_id,name,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9
harrl002,Lucas Harrell,0.55715406,0.44143856,0.38404444,0.51194,0.4742794,0.5511384,0.51438767,0.5074189,0.4100919
harrw002,Will Harris,0.5135153,0.4981036,0.5164592,0.49495193,0.44037643,0.5045773,0.5872917,0.5304633,0.51615995
harvm001,Matt Harvey,0.42748863,0.56286,0.5656682,0.55575573,0.57187086,0.5016929,0.55677116,0.545358,0.5498879
hatcc002,Chris Hatcher,0.45984206,0.49506262,0.53010064,0.49831277,0.4898023,0.45055777,0.46496978,0.51011646,0.53739035
hawkl001,LaTroy Hawkins,0.5384646,0.5765163,0.48950696,0.49895516,0.5844472,0.4837836,0.5938641,0.5100034,0.49568352
heana001,Andrew Heaney,0.5409312,0.51908654,0.538055,0.5449423,0.52473456,0.44755766,0.44546372,0.49485457,0.5242438
hefnj001,Jeremy Hefner,0.46044502,0.5542967,0.490849,0.5053556,0.4587072,0.44549754,0.5006062,0.43101886,0.47378024
hellj001,Jeremy Hellickson,0.46785527,0.53439873,0.5241906,0.49894392,0.5363715,0.5105604,0.45422214,0.45370883,0.47017705
hembh001,Heath Hembree,0.4729618,0.52191997,0.507021,0.5173026,0.48119116,0.4643721,0.41545436,0.47786412,0.50368613
hendj001,Jim Henderson,0.43925953,0.50918907,0.561522,0.45336124,0.46737966,0.52550447,0.45617372,0.53622717,0.550517
hendk001,Kyle Hendricks,0.52774066,0.5413078,0.47051466,0.55067337,0.53480685,0.51557773,0.57107,0.5219729,0.55001014
hendl001,Liam Hendriks,0.47990185,0.5316262,0.51030993,0.4270295,0.5800102,0.4277103,0.43133295,0.5480052,0.48466748
hernd002,David Hernandez,0.46859255,0.39960715,0.53331834,0.50960183,0.42219034,0.4731006,0.47570965,0.43070465,0.5721046
hernf002,Felix Hernandez,0.49193147,0.47760424,0.5317119,0.50123024,0.61304474,0.5961674,0.5549302,0.5717343,0.52552617
herrk001,Kelvin Herrera,0.47269776,0.48591456,0.45565242,0.5576811,0.53861344,0.6074774,0.50797075,0.53644264,0.5708877
hestc001,Chris Heston,0.57523185,0.43584755,0.42100322,0.51463103,0.52967244,0.53633034,0.5095229,0.4986973,0.49400437
hillr001,Rich Hill,0.47940856,0.4626516,0.5089132,0.40418953,0.38559204,0.52977544,0.5094966,0.5382636,0.5470778
hochl001,Luke Hochevar,0.45471472,0.4875294,0.54798275,0.5123473,0.45327666,0.4878943,0.51144415,0.5046348,0.5644664
holld003,Derek Holland,0.55379075,0.4543492,0.61491627,0.49118152,0.540458,0.4538015,0.46724385,0.5025635,0.47309512
hollg001,Greg Holland,0.44217074,0.516317,0.51068944,0.46549845,0.40976852,0.5977633,0.4899332,0.58475995,0.6154123
hoovj002,J.J. Hoover,0.3957113,0.4816028,0.49404934,0.57807595,0.36101878,0.47326747,0.47834826,0.46228692,0.55838215
houst002,TJ House,0.5258041,0.45974544,0.4400673,0.42604712,0.54695857,0.53987855,0.6074679,0.47407547,0.43325627
howej003,J.P. Howell,0.58522636,0.49361232,0.48330307,0.44195148,0.4448998,0.6094143,0.586255,0.5322831,0.48463318
hudsd001,Daniel Hudson,0.4774679,0.47303626,0.4764638,0.50140923,0.53298473,0.55180043,0.4405221,0.46890283,0.5769503
hudst001,Tim Hudson,0.5847996,0.46061215,0.44556314,0.5568497,0.5884813,0.46061537,0.5356364,0.44709915,0.50982857
huffd001,David Huff,0.5117091,0.5135925,0.49473757,0.5061447,0.49674186,0.49511337,0.52173686,0.4925994,0.47182077
hughj001,Jared Hughes,0.55794305,0.51820964,0.3872702,0.4598734,0.5231786,0.60207,0.61043465,0.5042028,0.37986857
hughp001,Phil Hughes,0.43178177,0.57289666,0.523537,0.4889095,0.58198065,0.3213346,0.4945647,0.517047,0.5159352
huntt002,Tommy Hunter,0.5236026,0.52661216,0.5362029,0.52431566,0.6029254,0.44483,0.52253187,0.45688063,0.5647443
hutcd001,Drew Hutchison,0.44998518,0.4719971,0.5427099,0.45948967,0.4710746,0.41620368,0.47102928,0.49627128,0.4841966
igler001,Raisel Iglesias,0.49065793,0.4905963,0.5165358,0.47331956,0.48453626,0.49866417,0.5112144,0.53129834,0.5258678
iwakh001,Hisashi Iwakuma,0.48075825,0.5577554,0.5486073,0.5336291,0.61235267,0.46631098,0.5817051,0.5476036,0.5405902
jacke001,Edwin Jackson,0.553715,0.50240684,0.46924323,0.46555585,0.49538913,0.49856475,0.4275278,0.48829773,0.47918043
jansc001,Casey Janssen,0.50230515,0.5905758,0.54550385,0.503162,0.53934985,0.43711334,0.52225584,0.46847868,0.5269981
jansk001,Kenley Jansen,0.40089864,0.49246502,0.55299735,0.44793922,0.4896766,0.46316215,0.50799847,0.56765115,0.6336844
jeffj001,Jeremy Jeffress,0.5265492,0.50391054,0.41019017,0.48598284,0.5515747,0.56755865,0.5930348,0.62012875,0.5325843
jennd003,Dan Jennings,0.55159384,0.5164793,0.482705,0.43841192,0.48052818,0.56745476,0.568493,0.51613784,0.4467823
jepsk001,Kevin Jepsen,0.53792554,0.50691235,0.5046255,0.50687474,0.49647933,0.52951336,0.4779569,0.58240205,0.56117815
jimeu001,Ubaldo Jimenez,0.42631134,0.45039615,0.48001727,0.48785746,0.49657628,0.5906004,0.5016881,0.50096726,0.47499076
johne003,Erik Johnson,0.4695046,0.44901615,0.5034414,0.52556306,0.44097072,0.49555218,0.37594035,0.43457052,0.46151602
johnj009,Josh Johnson,0.43498462,0.5151072,0.4220481,0.45860714,0.48628584,0.42303193,0.47830862,0.49573112,0.5241467
johnj010,Jim Johnson,0.5647983,0.47198415,0.3861302,0.42539865,0.5354045,0.52533895,0.5734351,0.56609565,0.42134
jonen001,Nate Jones,0.47622025,0.43876112,0.45772034,0.51133084,0.4824285,0.5695898,0.5247104,0.5563459,0.6010177
jordt001,Taylor Jordan,0.5918026,0.5206528,0.43498674,0.44704273,0.5171081,0.41644365,0.503165,0.44886354,0.44814515
jungt001,Taylor Jungmann,0.5313377,0.49118677,0.42751306,0.50520164,0.50936073,0.5388801,0.45792404,0.53194666,0.5024818
kahnt001,Tommy Kahnle,0.5399278,0.42047033,0.48486847,0.49953693,0.3888991,0.5355578,0.45284033,0.56160986,0.52411675
karnn001,Nathan Karns,0.41347867,0.46571,0.52809954,0.45977715,0.4638088,0.5317562,0.46790802,0.4387816,0.4751092
kazms001,Scott Kazmir,0.50685966,0.5148406,0.5722381,0.5104956,0.46759582,0.48181126,0.5252027,0.510157,0.49737844
kelak001,Keone Kela,0.5485951,0.46274188,0.48817998,0.44836152,0.48244098,0.5708358,0.567142,0.5503746,0.5788906
kellj001,Joe Kelly,0.61279374,0.4602886,0.47213405,0.48995268,0.48390195,0.50899696,0.5027498,0.4782012,0.5078519
kells001,Shawn Kelley,0.4260265,0.47204497,0.50751793,0.41980445,0.4639586,0.48514685,0.42028564,0.524536,0.58682394
kendk001,Kyle Kendrick,0.496678,0.51604944,0.4345509,0.50877845,0.5217269,0.42592078,0.51102877,0.39211392,0.46156126
kenni001,Ian Kennedy,0.44425884,0.4015949,0.52219653,0.49880978,0.47753567,0.46621767,0.46038237,0.48873165,0.47003835
kersc001,Clayton Kershaw,0.5113573,0.53915864,0.622756,0.4701287,0.5599819,0.6211137,0.595556,0.5673332,0.5166013
keucd001,Dallas Keuchel,0.598322,0.5665406,0.48039967,0.47077155,0.47353575,0.5756441,0.6623398,0.5125262,0.54214746
kimbc001,Craig Kimbrel,0.4140046,0.44890806,0.5269209,0.4641924,0.4349901,0.58094484,0.49172685,0.5762647,0.6116516
kintb001,Brandon Kintzler,0.57410914,0.5603954,0.45815766,0.49256495,0.58391887,0.561297,0.6042047,0.5216114,0.45420036
klubc001,Corey Kluber,0.47256577,0.51347864,0.51958674,0.4478416,0.548687,0.46567497,0.54682523,0.5416945,0.5680596
knebc001,Corey Knebel,0.4531533,0.47367075,0.5507954,0.45489156,0.4251356,0.5210121,0.52006674,0.4794466,0.52622396
koeht001,Tom Koehler,0.5411919,0.51365983,0.46857816,0.60497415,0.463146,0.46965742,0.44202143,0.52283204,0.515386
kohnm001,Michael Kohn,0.43885213,0.44325966,0.55225605,0.5027549,0.36998266,0.5580732,0.3939496,0.5077218,0.47257167
kontg001,George Kontos,0.48379833,0.538465,0.52916825,0.5494863,0.50797033,0.42908096,0.48388857,0.48471293,0.47947615
kroli001,Ian Krol,0.5138389,0.46816963,0.48081887,0.45887727,0.48610905,0.46660525,0.4809653,0.50599754,0.4650094
kuroh001,Hiroki Kuroda,0.47989047,0.53564906,0.46597713,0.52027726,0.6176619,0.47755665,0.53399736,0.54188204,0.49800938
lackj001,John Lackey,0.50300944,0.49374792,0.49155104,0.5060681,0.50049096,0.40112123,0.53402853,0.4806076,0.5369903
lambj002,John Lamb,0.45919332,0.4900632,0.5128871,0.45116398,0.4852036,0.5178978,0.4923951,0.4886769,0.5159
lannj001,John Lannan,0.5261117,0.49828357,0.4082084,0.5495121,0.5253622,0.49404705,0.52639264,0.4901055,0.38444942
latom001,Mat Latos,0.5524788,0.5542966,0.53169626,0.49246135,0.5029141,0.48276418,0.4667397,0.46707803,0.53333956
laynt001,Tom Layne,0.5463409,0.4615279,0.50717753,0.4864418,0.40468016,0.5479834,0.49779177,0.486059,0.5226228
leagb001,Brandon League,0.522809,0.47408578,0.35618964,0.4948931,0.5155069,0.56044674,0.5554374,0.47655138,0.39990124
leakm001,Mike Leake,0.5282225,0.53711545,0.45716572,0.5514669,0.56034493,0.4652369,0.533527,0.49844766,0.48374528
leblw001,Wade LeBlanc,0.46889216,0.56083405,0.44387344,0.5127106,0.5434583,0.434498,0.49296242,0.4574802,0.43438393
lecus001,Sam LeCure,0.5339953,0.44203717,0.5024212,0.47503614,0.47059,0.48818135,0.46250558,0.5214963,0.4863411
lee-c003,Cliff Lee,0.5515986,0.5378599,0.6252074,0.44788218,0.5206842,0.37179697,0.5690652,0.5070828,0.5201985
leond003,Dominic Leone,0.4935637,0.43409488,0.4679144,0.47042137,0.50766397,0.5638435,0.54059345,0.5626942,0.47212672
lestj001,Jon Lester,0.4991054,0.4825268,0.5870992,0.48161334,0.5643133,0.5528161,0.5342488,0.49231616,0.5048702
lewic001,Colby Lewis,0.4768917,0.49983642,0.5326909,0.5213994,0.5452308,0.36454117,0.4214336,0.49939075,0.49573326
linct001,Tim Lincecum,0.54052365,0.42909044,0.4740131,0.4537829,0.4933603,0.4942955,0.46099612,0.47236493,0.5151112
lindm001,Matt Lindstrom,0.5608331,0.51168764,0.3981498,0.5084458,0.495493,0.4802166,0.48708934,0.5227271,0.47219184
lirif001,Francisco Liriano,0.5078158,0.4729668,0.51508784,0.50716335,0.41929623,0.59083784,0.55422914,0.5455124,0.5025319
lobsk001,Kyle Lobstein,0.5828119,0.5101201,0.46846417,0.53613675,0.4770225,0.45936802,0.51786906,0.49497917,0.46205893
lockj001,Jeff Locke,0.5007803,0.48816818,0.45302358,0.47293112,0.42204896,0.51184225,0.55479383,0.41352698,0.42915365
logab001,Boone Logan,0.46383032,0.41332132,0.48222867,0.4066708,0.47357,0.53817165,0.49873894,0.49536034,0.5449393
lohsk001,Kyle Lohse,0.517683,0.5310792,0.53984666,0.5657572,0.55774343,0.43132466,0.4513807,0.4818876,0.49215546
lopej002,Javier Lopez,0.5822377,0.49986696,0.4036175,0.5086029,0.47131854,0.5962057,0.6618693,0.4761224,0.5374415
lopew001,Wilton Lopez,0.46846196,0.5536498,0.50039935,0.45442513,0.6216334,0.45882607,0.53648657,0.4518802,0.42528194
lorem002,Michael Lorenzen,0.52313465,0.43796378,0.4686039,0.5057498,0.5089921,0.5003079,0.42014003,0.42814097,0.4414668
loupa001,Aaron Loup,0.52210873,0.45671606,0.46921432,0.44324288,0.4942842,0.5510346,0.6783025,0.47115877,0.47975603
lowem002,Mark Lowe,0.44057038,0.5039187,0.5065677,0.45647112,0.48780754,0.5188365,0.4403164,0.5306368,0.4947871
lylej001,Jordan Lyles,0.5605742,0.4563304,0.47416028,0.48912752,0.52765036,0.49589443,0.48596832,0.5360056,0.39849362
lynnl001,Lance Lynn,0.47695914,0.469492,0.49657133,0.4866805,0.48734307,0.49560088,0.43583232,0.51206124,0.5042548
lyont001,Tyler Lyons,0.51299953,0.50309145,0.548551,0.44386393,0.5077594,0.46155858,0.54898185,0.45451984,0.4590797
machj002,Jean Machi,0.49622437,0.5756094,0.46852276,0.5649958,0.5357334,0.6100388,0.5588954,0.47008002,0.53863865
madsr001,Ryan Madson,0.4838281,0.5244597,0.5063599,0.49873582,0.5645355,0.54636824,0.5808537,0.52611107,0.53265417
mahop002,Paul Maholm,0.57881266,0.47703016,0.48233834,0.518138,0.5167249,0.50489986,0.54668766,0.4395411,0.41703665
manes001,Seth Maness,0.59548724,0.5721226,0.3923974,0.4514418,0.5742714,0.4222886,0.64478624,0.49971634,0.538991
mansj001,Jeff Manship,0.5060456,0.5005575,0.49829847,0.5010468,0.49322954,0.48387954,0.46145302,0.46833298,0.49320763
marcs001,Shaun Marcum,0.48801452,0.4899774,0.50840217,0.45908228,0.5405272,0.42847648,0.45679626,0.48129383,0.4889359
marqj001,Jason Marquis,0.5253648,0.432464,0.4662391,0.5134119,0.47456264,0.5016845,0.47625488,0.46429443,0.3962934
marse001,Evan Marshall,0.51678276,0.4513416,0.42029533,0.46400884,0.54314667,0.5578751,0.55969465,0.5317543,0.51157755
martc006,Carlos Martinez,0.5665383,0.49341694,0.41172063,0.43423113,0.48986527,0.5485111,0.54911304,0.49635348,0.5669755
martn002,Nick Martinez,0.4762926,0.48741728,0.49439844,0.5276949,0.5214098,0.47445747,0.41354752,0.4687935,0.3901114
mastj001,Justin Masterson,0.56223834,0.3958356,0.418902,0.42664802,0.4453389,0.56929183,0.5744075,0.44165504,0.5483765
matsd001,Daisuke Matsuzaka,0.42168424,0.44935998,0.45179993,0.5337362,0.47576913,0.56338996,0.38671726,0.49912626,0.49462315
mattr001,Ryan Mattheus,0.52829266,0.5505604,0.41114232,0.48908013,0.5169171,0.56683815,0.48804566,0.50209033,0.3845827
matub001,Brian Matusz,0.38145798,0.52894825,0.578605,0.42638046,0.47899917,0.5127538,0.51793885,0.48225817,0.44722906
matzs001,Steven Matz,0.5027668,0.5138873,0.5262127,0.48861873,0.5031169,0.50097024,0.493635,0.4926084,0.5102974
matzt001,Tyler Matzek,0.5385945,0.5119886,0.46327302,0.48974532,0.4416753,0.5219883,0.48180875,0.46158227,0.43890184
maurb001,Brandon Maurer,0.4798955,0.50615597,0.49176493,0.51707286,0.48485252,0.45694542,0.50984395,0.47519812,0.49439275
may-t001,Trevor May,0.4566492,0.50863445,0.5010681,0.44928613,0.51423126,0.4878185,0.46131766,0.49966955,0.49877304
mazzv001,Vin Mazzaro,0.47582102,0.5393654,0.47505683,0.560865,0.52439475,0.50502884,0.440952,0.4679383,0.46818298
mcalz001,Zach McAllister,0.45870358,0.48926103,0.47315,0.48547694,0.51279527,0.45258674,0.43334657,0.54601425,0.50300926
mccab001,Brandon McCarthy,0.5459324,0.46366477,0.48108363,0.44625762,0.6416769,0.38468137,0.5507059,0.5125816,0.50808847
mccul002,Lance McCullers,0.5219574,0.44838995,0.5459742,0.45995423,0.47542784,0.5421164,0.48589,0.49721628,0.56831974
mcfat001,T.J. McFarland,0.56158394,0.5146836,0.40251172,0.48148122,0.5243321,0.47182968,0.61659825,0.54438984,0.45850587
mcgej001,Jake McGee,0.44421062,0.52636534,0.6021506,0.43961176,0.48213255,0.5152065,0.5390672,0.5701807,0.517094
mcgod001,Dustin McGowan,0.44127375,0.47446984,0.4802344,0.5110241,0.4521613,0.5273927,0.42626762,0.4363127,0.47225508
mchuc001,Collin McHugh,0.4862304,0.57068187,0.51320595,0.5108798,0.48110634,0.50491035,0.55537415,0.48531312,0.54189026
mediy001,Yoervis Medina,0.4859878,0.44331446,0.42778367,0.49093086,0.46501622,0.6276865,0.5113313,0.5066552,0.5330589
medlk001,Kris Medlen,0.48965874,0.48031947,0.49852428,0.5535384,0.5559944,0.5038645,0.52272433,0.43224108,0.50930274
mejij001,Jenrry Mejia,0.53491217,0.4917423,0.40914953,0.47081417,0.48291415,0.45553127,0.5035276,0.5466623,0.59160185
melam001,Mark Melancon,0.54378486,0.6039222,0.46559963,0.4820844,0.5177038,0.46001828,0.69645077,0.5667814,0.5844297
mendl001,Luis Mendoza,0.5842523,0.46484023,0.42728776,0.5348591,0.4926496,0.5500751,0.4880489,0.48436102,0.44312945
milew001,Wade Miley,0.55602473,0.510786,0.51575387,0.4874828,0.42790544,0.46404922,0.51313347,0.5174488,0.4473654
milla002,Andrew Miller,0.45124087,0.40060338,0.5593091,0.40871948,0.45166117,0.5967614,0.53228104,0.57753795,0.5951752
millj006,Justin Miller,0.47871044,0.48794746,0.54575706,0.53885084,0.49909702,0.5290036,0.46657833,0.49517316,0.5360021
mills001,Shelby Miller,0.5250415,0.45878333,0.5142451,0.5799697,0.5420667,0.4973991,0.40235737,0.5070577,0.5582917
milot001,Tom Milone,0.5123608,0.4807643,0.560165,0.49643305,0.5625389,0.46412605,0.4812131,0.44907793,0.4645514
minom001,Mike Minor,0.5137968,0.50955135,0.5757469,0.5444178,0.49657854,0.45791316,0.45484176,0.43155318,0.5513429
montm002,Mike Montgomery,0.5307247,0.43594015,0.48423257,0.4826641,0.4762454,0.5391543,0.52277744,0.48974988,0.4128224
moorm003,Matt Moore,0.5139738,0.49123117,0.5241576,0.5025972,0.40079457,0.5542323,0.46067905,0.47458887,0.49876812
moraf001,Franklin Morales,0.47770378,0.48498595,0.4899172,0.46060038,0.49080092,0.50041527,0.43562254,0.44284838,0.41912144
morga001,Adam Morgan,0.49369636,0.5337012,0.5991477,0.5408936,0.53138685,0.37659693,0.37308985,0.42374766,0.4459411
morim002,Mike Morin,0.4742619,0.54939497,0.46598834,0.47313166,0.49707803,0.50928944,0.58703077,0.550827,0.5219588
morrb001,Brandon Morrow,0.4375744,0.5486968,0.45274413,0.5321352,0.47924307,0.45301104,0.42333946,0.54156965,0.4847763
morrb002,Bryan Morris,0.52004474,0.48813623,0.39425814,0.5232235,0.5042349,0.5649731,0.547792,0.5126944,0.44367707
mortc002,Charlie Morton,0.5131108,0.37508166,0.39877862,0.44463572,0.48755178,0.4920938,0.60971683,0.4102234,0.4394201
mottj001,Jason Motte,0.5028964,0.5284161,0.5113747,0.51133186,0.5282736,0.39391637,0.40222707,0.5366332,0.46709466
mujie001,Edward Mujica,0.51212,0.5601142,0.5403308,0.51121265,0.5688698,0.35729343,0.5297893,0.41784295,0.5539218
nathj001,Joe Nathan,0.5345991,0.52633137,0.5198149,0.47351125,0.4130085,0.48865232,0.4421417,0.5689887,0.5574425
nelsj004,Jimmy Nelson,0.53275317,0.43097115,0.48865357,0.5192878,0.51340425,0.5247614,0.5057991,0.5113771,0.4518928
nerih001,Hector Neris,0.44676718,0.47528648,0.57245564,0.48056963,0.50818616,0.48794484,0.4751475,0.49373475,0.50707096
neshp001,Pat Neshek,0.41740742,0.5729235,0.53573173,0.53508556,0.5984705,0.48720887,0.46068332,0.5684803,0.5276249
nicaj001,Juan Nicasio,0.4786061,0.4736145,0.45196825,0.47926995,0.4733158,0.46548793,0.4543231,0.4510034,0.4726066
nicoj001,Justin Nicolino,0.49393243,0.5744353,0.46462852,0.6014045,0.52860135,0.46728024,0.48763344,0.39255163,0.36402717
niesj001,Jon Niese,0.57134026,0.5184786,0.57112515,0.50994444,0.5015271,0.49441987,0.5250203,0.48323748,0.42380655
noesh001,Hector Noesi,0.4866428,0.48704457,0.49271214,0.4964018,0.5177104,0.4363013,0.43508208,0.46668157,0.46564057
nolaa001,Aaron Nola,0.47832575,0.54752064,0.4994759,0.49580696,0.5306747,0.461802,0.53142035,0.5034653,0.5042474
nolar001,Ricky Nolasco,0.4738641,0.52650744,0.4610017,0.45970795,0.52992135,0.4096173,0.5000533,0.48629472,0.4867483
norrb001,Bud Norris,0.44526234,0.45986322,0.46678475,0.52680033,0.5573287,0.5053954,0.45233908,0.48100185,0.5063276
norrd002,Daniel Norris,0.4671942,0.54084945,0.5590139,0.5257329,0.43037695,0.5014853,0.47744632,0.4316913,0.45929784
novai001,Ivan Nova,0.5338862,0.45299375,0.5018208,0.49972808,0.56365675,0.5326631,0.5011754,0.4810448,0.49102098
nunov001,Vidal Nuno,0.511563,0.51806617,0.625509,0.47784936,0.53678817,0.5097314,0.4501866,0.47463465,0.43113935
oberb001,Brett Oberholtzer,0.5165671,0.5939856,0.5976118,0.5153414,0.50170547,0.4537592,0.49737406,0.42662728,0.4512633
obers001,Scott Oberg,0.5217902,0.41799426,0.42665303,0.53346044,0.4488712,0.5614142,0.52961487,0.448048,0.44277486
odayd001,Darren O'Day,0.40491894,0.51054585,0.5311728,0.44400787,0.49994984,0.47304195,0.57259953,0.47951663,0.5515144
odorj001,Jake Odorizzi,0.42611668,0.507788,0.5669458,0.47813737,0.5133763,0.47914815,0.42131388,0.5208591,0.48934495
oflae001,Eric O'Flaherty,0.54391813,0.49929214,0.4395444,0.48463318,0.47844267,0.50835496,0.580115,0.48211512,0.42993477
ogana001,Alexi Ogando,0.52205724,0.5004339,0.46064994,0.5674435,0.4714673,0.4937201,0.41003817,0.5400367,0.5215321
ohler001,Ross Ohlendorf,0.47942373,0.48784825,0.54194194,0.5135284,0.570173,0.475892,0.5031397,0.45354456,0.48058933
ondrl001,Logan Ondrusek,0.49183664,0.49803874,0.50244373,0.50527936,0.48276064,0.4989357,0.4902702,0.5129658,0.51053613
osuls001,Sean O'Sullivan,0.49588257,0.5273175,0.393592,0.58843344,0.5434225,0.4232101,0.42867637,0.3982069,0.45373538
osunr001,Roberto Osuna,0.4298929,0.49913618,0.56618136,0.48581368,0.4875728,0.47406796,0.47590005,0.52186656,0.5674284
oterd001,Dan Otero,0.5426363,0.598161,0.45638987,0.5093709,0.6367457,0.4749903,0.63328975,0.4654894,0.49282727
ottaa001,Adam Ottavino,0.4704805,0.5096874,0.5011806,0.44878483,0.5023318,0.54557574,0.51735896,0.5368166,0.48815233
outmj001,Josh Outman,0.48539373,0.4676582,0.51260245,0.4922537,0.4418833,0.5464349,0.550825,0.5305128,0.4859528
owenh002,Henry Owens,0.49245614,0.5329471,0.5329856,0.50179267,0.44633523,0.47424665,0.40331453,0.5046115,0.48395726
papej001,Jonathan Papelbon,0.45309412,0.4990499,0.5190939,0.52838564,0.5734942,0.45889595,0.5328647,0.5139717,0.54432195
parkb001,Blake Parker,0.4463749,0.49853155,0.54354954,0.47690135,0.5012084,0.4946819,0.43359762,0.513726,0.5704755
parkj001,Jarrod Parker,0.47713578,0.49724475,0.51734596,0.54896903,0.558968,0.50816286,0.43858838,0.45005098,0.4807511
parnb001,Bobby Parnell,0.5490533,0.5083521,0.44722578,0.5170203,0.52610093,0.571859,0.45143244,0.5371356,0.47171184
parrm001,Manny Parra,0.5289168,0.50351685,0.48214218,0.5140019,0.44846952,0.5023745,0.5125506,0.56906176,0.52422273
paxtj001,James Paxton,0.48408446,0.45005268,0.52902156,0.5689425,0.4592991,0.55859274,0.56606954,0.5019643,0.4684466
peacb001,Brad Peacock,0.5285096,0.40904582,0.56047606,0.48815423,0.45138574,0.4912166,0.4269039,0.52069867,0.48298985
peavj001,Jake Peavy,0.4546959,0.5432593,0.5334895,0.5412896,0.49048012,0.4528996,0.46135095,0.43376788,0.5316172
pelfm001,Mike Pelfrey,0.6046875,0.47987697,0.46320152,0.4972719,0.62181914,0.5230256,0.4468566,0.5470845,0.44821173
peraj002,Joel Peralta,0.4181482,0.43734923,0.59796625,0.50200135,0.5185839,0.52321273,0.465223,0.43677914,0.5225404
peraw001,Wily Peralta,0.6104883,0.3963874,0.5010243,0.5234905,0.55921113,0.5046343,0.4821236,0.4822389,0.466558
perec002,Chris Perez,0.43989033,0.4545832,0.49663603,0.46243158,0.49814594,0.5402993,0.43915895,0.47986233,0.4382637
perem004,Martin Perez,0.5728259,0.50101024,0.49441534,0.4862507,0.47501618,0.4778573,0.58443934,0.5128916,0.40808296
pereo002,Oliver Perez,0.4657913,0.43533096,0.52122283,0.41291255,0.42661816,0.49262804,0.4642939,0.5326382,0.52943975
perew001,Williams Perez,0.6075553,0.47274736,0.43493617,0.5080507,0.5354368,0.45509455,0.40956205,0.5087238,0.46500233
perkg001,Glen Perkins,0.4508596,0.5500672,0.5581442,0.45290652,0.5686834,0.4761558,0.5048962,0.5295611,0.5461774
petiy001,Yusmeiro Petit,0.42819768,0.590647,0.5037121,0.5641781,0.5463055,0.3944555,0.45066184,0.5507267,0.62110096
petrj001,Jake Petricka,0.6459129,0.4647307,0.38957658,0.5171786,0.50010926,0.5911082,0.5948414,0.54809463,0.5271191
petta001,Andy Pettitte,0.5586113,0.57531655,0.5727882,0.49598378,0.48288515,0.49601242,0.57238984,0.43133685,0.4325145
pettj001,Jonathan Pettibone,0.58275855,0.49639666,0.44203046,0.5212096,0.4714931,0.45150036,0.52694416,0.48865232,0.46097288
pheld001,David Phelps,0.5028473,0.56313026,0.46933225,0.48903087,0.47877225,0.4694286,0.43227202,0.48540983,0.52147126
pinem001,Michael Pineda,0.47053355,0.5916706,0.552775,0.49493906,0.5829916,0.41232216,0.59455913,0.4903753,0.5569468
pinoy001,Yohan Pino,0.463156,0.54221684,0.5617995,0.4848746,0.51312774,0.39913136,0.42917654,0.45898798,0.5007709
pomed001,Drew Pomeranz,0.46523508,0.49258775,0.49158442,0.52434605,0.48307738,0.55863476,0.50533867,0.54887086,0.4837545
porcr001,Rick Porcello,0.5620245,0.50744253,0.48499376,0.48867577,0.5758779,0.44273144,0.5123146,0.53021306,0.5281675
presr001,Ryan Pressly,0.5196182,0.5336276,0.46067625,0.5272853,0.528141,0.5333985,0.45457363,0.47463796,0.49718124
pricd001,David Price,0.6008392,0.52983034,0.66542697,0.48669615,0.5611571,0.43528673,0.53162307,0.53727686,0.58922464
putnz001,Zach Putnam,0.45063204,0.4570457,0.47257236,0.45950443,0.5125346,0.6076037,0.505259,0.5224062,0.539191
quack001,Kevin Quackenbush,0.5082452,0.5266617,0.53441143,0.48190856,0.45356697,0.42366457,0.46279714,0.5158359,0.58134174
qualc001,Chad Qualls,0.5935775,0.51430476,0.49245435,0.46023265,0.5961043,0.5170541,0.642136,0.5473041,0.5448451
quinj001,Jose Quintana,0.52762735,0.519359,0.549606,0.44239992,0.5630299,0.5068359,0.51678216,0.5203224,0.47658977
ramie004,Erasmo Ramirez,0.51665264,0.44776046,0.46291047,0.50334114,0.56263626,0.4614442,0.46093783,0.4922829,0.5415171
ramij002,J.C. Ramirez,0.469172,0.51540285,0.47485498,0.5420979,0.4599157,0.4744465,0.41775602,0.44712925,0.44201553
ramin001,Neil Ramirez,0.38952222,0.49826813,0.5403708,0.48783326,0.4402449,0.5460853,0.40084362,0.51176697,0.5409626
ramoa001,A.J. Ramos,0.44197136,0.51183534,0.5060579,0.53894985,0.4291262,0.6099207,0.43894792,0.5757403,0.54238063
ramoc001,Cesar Ramos,0.5024517,0.5255645,0.49672878,0.49203208,0.48632494,0.4880445,0.5144751,0.5351982,0.4588214
ranaa001,Anthony Ranaudo,0.43544847,0.5574964,0.5016611,0.5752803,0.48448613,0.43664843,0.34441653,0.43683064,0.4292542
rasmc002,Cory Rasmus,0.43131927,0.49318442,0.49648303,0.48630792,0.46544948,0.48937067,0.46794862,0.5064859,0.5530417
ray-r002,Robbie Ray,0.5242493,0.4952301,0.50968593,0.47647357,0.46726483,0.46475342,0.40810463,0.47582614,0.500067
rea-c001,Colin Rea,0.51620996,0.5004976,0.5213549,0.5235274,0.5423907,0.52242696,0.4699444,0.49281844,0.49297848
redmt002,Todd Redmond,0.36346066,0.55258775,0.51100785,0.5225823,0.5181793,0.4781142,0.4087098,0.5334248,0.45693764
